N,P,K,pH,Moisture,Soil_Health
59.08332605690107,51.84080219452041,20.347274249759582,5.985701776420219,45.221510010171805,61.8652999194238
3.050024993904943,15.016900081704165,6.697361202527152,4.980603168010636,14.278563666788468,16.969950694338667
3.7348188749214417,73.74337687214856,87.73504531328386,8.790312957219427,38.94346800776732,50.07206973526989
82.26005606596583,51.22219208126745,38.94049389788753,4.771021252051338,95.17024063905372,40.9028428203852
36.019064141126286,68.02277792083532,54.176096426756324,5.8394262490572615,31.97208493398542,60.512054562469515
12.706051265188478,4.167290060238427,96.80658120507589,5.8412979052650185,86.80981598670628,44.11155542509294
52.224326005480435,8.479201604580322,6.656472791422285,5.941805787630967,88.12506816818897,35.33674368254093
76.99935530986109,71.63233880626822,64.83180074520956,5.239290794725842,35.01865243319611,65.73455009801194
21.582102749684317,7.208433599867337,7.410542257486707,8.024226439156637,8.325765805063213,16.830014813241107
62.28904758190003,7.12567277652586,37.54689284665004,5.051240378846952,72.45579091588182,39.41259608552276
8.5347464993768,1.210847523488745,80.38145451934467,7.357079966189232,31.1512299013986,44.33803482604109
5.16817211686077,95.65013982994802,43.34722327556344,5.057307120176178,78.29236142575724,44.58044106620142
53.1354631568148,73.75083594590069,99.71823539029504,4.817410369168305,44.26548482604331,67.88292255350568
54.06351216101065,35.32514085020642,55.905928494660216,8.592432766586445,48.52667423426216,50.709852495344514
63.742990149820656,29.65355812876552,32.11621526359535,5.355579448434176,77.79094067485369,44.37658445162104
72.60913337226616,34.97032297458495,22.011132590475313,8.19562569551867,38.23633310616279,45.962719458238595
97.58520794625346,77.46535311811819,35.05205342861618,6.950838919982111,44.31273453229145,77.81292995765128
51.630034830119534,66.13706110704143,37.25332737595508,4.850354338239463,37.619046876962216,51.181504422970264
32.2956472941246,18.519556786746794,6.8713677723960975,8.799516861471304,36.734051527728,27.65262081713248
79.51861947687037,17.410933533408436,36.95741994267732,5.611325251463517,52.594657690145944,59.21486505746291
27.083225126207424,9.839564971339732,46.423851973922496,8.36840405408673,80.87994445011508,27.808620117616975
43.89714207056361,66.03027197013381,72.27377522388046,5.2596450260305385,36.176831192256586,60.17827003152062
7.845638134226595,76.43726622217359,65.6729484721608,8.342742969638337,52.42547205377367,52.68251304268928
2.535074341545751,26.5046428325004,70.87656552291543,4.5595296580738225,67.07273254426008,36.197698615437886
96.26484146779251,2.094496103091281,0.8363681876857099,6.803012054562663,26.9439446303655,49.71931269056779
83.59801205122058,8.217166747642734,21.766739958053606,7.962491607397006,27.752280490239258,40.68130322685785
69.59742060936979,96.78600348450304,66.16842883998565,8.706579828717526,93.34131270234548,50.926681428090646
40.89529444142699,29.544477747742025,48.398936817974715,8.59140961292919,72.35345733310886,37.071425473459335
17.329432007084577,76.92231478381336,0.5313475668345946,8.188311912964402,57.71866762233089,40.67836608531155
15.643704267108605,62.46635688542638,80.44946424318223,8.496861073475868,64.7720054420612,48.52684089849508
25.024289816459532,38.19396396528959,77.28095732903374,5.396488586266845,2.9299443103418366,40.151137922301835
54.92266647061205,20.56872621955551,54.841916299356264,5.778829330702779,61.81029655616969,56.76290305609141
71.45959227000624,12.138641815940643,6.646332577627212,5.800358362144763,50.95088732242019,53.326575539211944
66.01973767177313,61.50129680388666,76.65150495325847,6.196742689507644,54.574967977943565,78.10569424072885
27.993389694594285,77.4633780637788,58.37135877313639,6.269943016733349,35.94238268308171,66.62025781792528
95.48652806631941,64.39042535411306,78.19599771579591,6.95049896094604,8.14738977129419,68.94362766856652
73.78969166957685,53.030213324915835,75.17469923958404,5.219458935148986,19.33392336120522,56.9420684157811
55.43540525114007,4.195122343163627,80.30020719578371,7.610609987036952,95.07447132126717,40.750515782399155
61.17207462343522,96.84887775943838,51.80080664046248,5.254049426870279,40.8699562270934,67.51539264598702
41.96000624277899,79.87141916545745,14.032451819351499,5.896388169470464,46.66831558308642,62.509234124741965
24.773098950115745,29.282203670096475,67.11574733796887,6.7650530877276935,5.270978985343899,45.65226573868088
35.597267865126156,97.99703293588506,62.04737850519706,8.083982526855648,3.756622954398059,46.33535163802685
75.78461104643691,60.18815896363221,74.22531871990871,7.827611549574273,71.71814470467577,61.63743782132101
1.4393488629755868,58.24226582072465,16.98810060507353,7.40490460384735,53.80946641211113,47.09078011608231
11.607264050691624,74.8073179429532,19.497519990028923,5.2009796726107655,50.87059842162667,49.43627249972001
4.600264202175275,81.17697880901376,89.04095172193284,6.9617040552701,24.312453042266867,62.666587229238004
4.072880231897013,65.64786073315027,74.99777984520708,4.893509258099485,74.47507316299222,44.656854427289986
85.54605840110072,12.809574636620003,90.82284887003229,6.198134295584929,16.82365791084919,63.67437726635816
70.36578593800236,33.82675059944984,75.87153211639207,6.360824386304817,18.993474366102003,63.41743991983361
47.41738290873252,92.80836403260497,59.71553059903019,4.679151477505892,46.07121713482755,62.22810816211272
9.783416065100148,22.461561184385193,65.41327370278736,5.732946447614873,28.62798621119409,45.88560865015144
49.16158751168324,37.21670238375133,88.91279239400099,8.800422602699202,24.746298123314638,46.37546300143837
47.34717707805657,43.2076882944196,57.88067545119405,8.791346735233603,64.52376445533316,45.326202049773464
17.320186991001517,43.940498969445215,63.239132432838744,6.085471744136427,65.09717452185446,57.21450474721837
43.385164923797305,61.29395824945255,15.647671600360058,4.693950490267458,82.45170697999292,34.99971346623089
39.85047343973734,94.30758377447076,47.39212201161027,5.3059272269768165,41.77085669729759,62.822740438074334
61.585009805221645,24.069271183250496,71.6397111958099,6.264980070450931,7.308509102615024,53.83741576257911
63.50936508676438,12.150137630091805,27.09426983163654,8.765008640861534,27.366638492145768,33.03559037203999
4.530400977204452,19.747048985993732,20.22541805245349,5.135395785917332,98.00054631968169,17.582971978099046
37.46126146264712,88.69249002092695,31.382680822441557,7.935821296506955,59.62585752327021,54.79143420854301
62.58599157142364,64.5810812655206,24.150062799283344,4.989071427186114,70.97370848010203,48.26103968719947
50.31362585800877,28.590678923916013,21.491263703639586,8.915659098260747,0.7357829625414536,21.454579633239423
85.64898411883223,81.59469389686173,42.48508428680869,6.217274245991107,51.820573218252086,80.43394750994761
65.8693631618945,86.1369996363436,90.78385138835341,7.988555425045752,3.7528657531803122,56.66423345078007
16.29344270814297,84.6514338690278,50.705964673871826,6.041659872650094,56.9230212091448,65.56676893453859
7.056874740042984,91.89265336395545,18.792038081532304,7.324509947214639,92.07708496360753,40.9541907758704
64.24192782063156,25.224102017336158,7.697166938087408,5.364072381330165,96.84191305004079,31.18738557736637
2.6511310541621813,75.50419287462783,69.61561451379252,5.157094586836331,54.055267538892416,56.049682744726475
58.57755812734633,46.053949727414,38.279876443638784,8.721288628056591,45.8204805252216,48.607144469358566
94.02302414249576,84.19985528900615,82.18309465853592,8.629412750569951,94.5017094248494,56.35254962494739
57.5474177875879,72.84906771616131,65.95107686407702,8.49361023095797,67.3609831996695,55.066581309724164
38.816992620652194,77.64474464997247,79.62414505413685,7.31445052574967,6.489927953840946,56.16770452214389
64.32882184423532,65.61618376810715,27.194603941844875,8.137206950473253,46.57255776674975,55.29268912040313
45.825289049151664,17.742876946970686,69.2358922461058,4.810666216101187,24.02450184643039,40.97153426239312
54.56167893159349,54.502691889693835,26.406198469371876,6.006550688508057,46.98043214486815,63.59374923646701
94.14648087765252,98.46697395245081,93.90684794502916,5.911664061407203,45.54655720063617,92.34426510583587
38.610263780077425,93.73880664971189,63.63742815333744,7.360403948786759,58.2144802814742,69.72415701095579
96.11905638239142,4.317373579701167,32.451180017534206,6.101809980617882,35.677049034925126,59.3240096955621
90.53506419560637,16.481481572943714,26.951186229227265,5.168280517396564,16.427044945592804,41.60431114311355
19.579113478929642,13.172877345456191,19.09265850716435,7.184101839360947,50.37194345899563,46.047425784035
6.9361300875165455,72.59799099852955,69.46409588937279,8.164727643010867,83.0202884345762,41.59470552256536
10.077800137742665,81.77853298569451,21.87156129979273,6.219555725069879,66.40122280676023,55.41386327863343
1.8221825651549728,21.35113663106719,59.53032659274891,5.095209217943168,33.836786592521584,37.5314037225996
9.44429607559284,50.5852692951829,26.463502692535734,5.385096887907704,93.55230227588572,30.620407148493996
68.30067734163569,84.07030280112,66.19689447938686,5.568674873262228,91.22075712491822,60.187622412267686
7.118864846022898,73.28015447662506,81.49397285405392,5.849539168475413,20.934839938409876,56.939116401853724
31.89756302937613,54.223720549184826,77.80252431446532,7.392577817278391,3.9417585120362975,47.79003722295033
84.48753109694546,59.03476904587729,76.08513309307817,7.204254680419735,74.13087083507622,69.87653496302539
2.3271935735825866,50.83605469162799,18.772240569225207,7.632359377051676,82.76102613491533,31.816742859843497
81.44684825889358,29.754845131882057,8.838494698451871,6.131258930391809,96.78645659513553,43.97894495192096
28.185477477339994,56.50219928590161,69.89488284873856,8.207989433459902,88.98363940883107,39.9742239276764
11.816482762165625,68.88853020500906,36.83472137943513,5.418394475200921,60.053476820641485,50.62939478993469
69.67371653641507,87.33229158608077,43.23462264033473,6.610683363831693,53.00523392123808,78.72389895453838
62.8942846779884,63.629135397924806,3.1149092793391064,8.104224246936436,2.784105126258629,32.564547433882026
87.74720135270529,76.1121537043158,25.95764492750492,5.310713914796787,24.665644684477783,57.69010561074697
73.50710438038858,16.0071634954573,3.3676403874464023,4.994384011833524,45.96147517329264,43.399451942361075
80.34809303848486,46.15574744197899,87.91857726012476,8.476577854595954,62.85039000835678,60.5800656728117
28.203457257130648,0.9331619827093296,24.339668321853047,6.0431834824163815,55.725183331841066,46.42355084884258
17.743954377972283,24.667886452162303,55.73371695730081,7.5774155620906445,74.26359896816905,41.11702504698892
75.06147516408583,72.64617151130048,3.897932066113041,4.614068719187723,27.976693088704085,44.89006342781246
80.6834739267264,99.18099513493634,66.6847391305658,7.605210997842523,56.49526076524732,77.57065447244656
99.05051420006733,9.917809958721591,32.30273457540939,5.922455901961367,8.814224339079214,48.707641221355345
41.26176769114265,40.14943158612883,89.79191869576658,4.750833841143487,41.366552358320696,55.11886255369326
37.201808579278314,80.00709686991596,88.81181889340358,7.2441574269665265,75.0160832954601,66.36054302484499
77.64129607419969,20.403563462889885,32.529061836174776,5.58361717232928,69.3400853429044,51.521280055343894
34.08035402530179,55.50849493022862,90.09608956904678,6.24063258923346,99.0642737172179,55.64975151380444
93.07573256035647,73.30712960296748,99.61576734987788,4.862613655289311,27.7891125987756,69.54957741979531
85.84127518430118,61.5985450260179,82.5415664123948,5.162234629927254,49.81892991739792,74.097569710572
42.89940273750184,18.802473461541613,84.4871347755229,5.840897559731297,32.95304137739967,58.5142697561015
75.08710677914974,35.538456868573945,24.90087361090899,4.903917752520707,44.060311405917474,50.32508155985761
75.45428740846823,78.37917844853972,57.67023988577563,8.59871819108842,85.6950129869388,50.233688083664155
10.31238688359326,55.42265141320166,6.725591396736785,4.527211694327903,68.42090751884867,29.980800931825378
90.25529066795667,0.5229613542912737,9.491793682166971,6.677370984889402,88.24411913475817,44.44421830307336
50.525237244785714,76.09907600280938,99.88926120332906,5.054613561596481,20.351110833188645,60.48001392786365
82.64574661077417,3.531135494023907,32.663924942591095,5.884555902650768,87.3361117841438,45.38306221004786
32.00496010306117,74.57337827312321,74.81839120488463,8.667268019182195,5.976227417838443,40.580034956818956
89.55232284962005,20.24805601652374,80.66650530268164,5.227625489732941,88.85992804371524,51.451297509014736
38.92016787341631,95.80734801193802,85.80232710072292,8.846245438732497,32.90737794607279,58.544368993347156
1.083765148029836,36.79407513020845,99.76282974021565,5.426074696452398,31.458763341406648,51.34709536823544
90.53819764192636,32.69316163380791,24.149648525686786,7.837047488100733,51.20885766986639,57.17423026853423
9.128667678613356,14.888805033244468,4.035082685969971,6.960047692037903,94.06901877232318,25.974599857845305
31.93136375904149,30.560421549021488,41.1191517994586,8.480154274185416,4.778136468140537,25.449186779413438
95.0061967050805,87.66507618282006,13.008066982894695,6.992969649764089,35.22309750707453,70.93675911306644
95.06071469375561,99.63343376272474,2.2425889162055124,6.905516486203389,85.65719886833357,63.5458206023294
57.34378881232861,36.83095305068483,36.04268271414861,5.3795610016578,39.60544774354668,52.562115270310414
63.183721216979926,44.861063095454256,78.37382510752364,5.248032129232464,19.9156897597067,54.38415109489349
44.84455219783198,72.2070938202737,56.61806912250709,8.624201180019814,42.47941813314118,53.820843095141164
29.321077169806454,88.61957804650746,31.277798921035405,5.975271894825154,38.55525014916693,62.6935185439756
32.8664545369916,59.304433418678414,65.43420054927196,6.174370147333032,91.54162014667034,53.87163984960354
67.25184560770384,39.15256981778293,23.20181803088107,7.919206462927748,76.19343757430971,42.74960027041082
75.237452943768,41.262184084862376,1.4381446072085025,6.024705670902633,50.51155557440063,61.246798499087845
79.15790437258485,69.56181464968068,76.43533864364274,8.784281009875512,98.8370566721571,46.9683955287957
78.96181427945538,0.32182636042786816,62.374308486400906,7.8206749604946015,46.527753127592334,55.30421834382723
9.120610304869036,61.95893374598407,76.23026245009599,7.18843159158039,5.823783082027523,47.571789031429205
49.442030470258146,35.54930104413574,3.893801668766561,8.464028222451386,26.22743218149849,31.174729818086064
5.755876001664428,79.41973312770843,83.71196278306522,4.723226587572673,43.60704802193126,55.34617672104289
54.95288823237355,9.299063982313216,61.95262000363033,5.656782114851439,15.690262414612011,45.5333633445416
44.1530501373377,58.82022669483905,56.33953507126401,6.592663503994094,94.7565126324043,53.87427613553291
88.77041827582998,48.09728898861238,62.46140481145316,5.521403427621845,76.68488978177731,61.58207654173145
35.09150125520787,64.23255259052274,86.4433246868364,7.847573342859684,26.828720042777267,55.95175116425109
11.706701642760587,6.485359448296835,58.69365065589071,8.636436139741763,59.08045335179158,33.78619104259834
14.299168205283586,57.99837874281313,58.095037988817936,6.406965539689155,72.1449157109572,57.1341836154002
76.15106317174723,56.14845879595237,99.06791570657658,6.039596700503527,94.1278928906798,66.61108239257014
61.82180633162611,56.06600944161709,75.6730167068568,8.826978294619048,88.16353491754107,44.78093441128648
10.112267612279025,60.34876665964548,44.22938054511353,6.501835947723934,51.51922261382137,62.33036021086701
8.410680611499743,67.64679372263622,70.73970000329277,6.700717802021774,77.46526197930176,57.974484339900165
70.096913145912,80.49889996807697,38.92304716917885,6.082424425538575,56.2144753827585,73.74813828675691
7.276300636419353,26.982072012821433,22.8875462483499,8.592968128554624,55.27038900455401,31.558786196044355
82.18600592903562,82.5049410180062,59.68518768877594,7.060299674768329,11.47419583381919,66.55953580224386
70.62422271564962,49.82556822634536,92.81820981139515,7.929785642317401,12.613765801615207,54.895563186988944
8.134878064189976,7.705827913433117,92.91395200154628,8.153130232578988,52.95336150224574,45.66995395767801
8.483771408519193,5.85509292439792,34.19052781054903,6.038320688627662,26.886154497900662,38.43851267596072
98.66395785011754,33.42383186960608,52.7677466221695,6.45162449094171,2.103690246046863,57.78919515391408
37.427079575612034,78.48969771114676,21.16358985698612,8.318122984828191,72.28392039002122,42.332818872118324
37.06421470668909,70.76809347409157,99.56311094988834,6.134649082541146,3.248659669016496,61.487303273602684
81.27995672575025,78.86149646724064,98.11179078679358,8.072708100533331,59.52768411040545,73.64635914947957
94.72485773838586,51.72690564416094,64.95089297074473,8.734465451584967,53.91937941273144,62.36037071203627
98.6001063822871,44.01989979554906,80.44140596774734,7.304446678806031,96.88146905778045,60.33096103545049
75.33781852589416,14.745252670628394,71.51001612837,7.837322793533501,48.421313934764164,59.86570345193191
37.62595855309158,32.81927536093116,59.31582190394682,8.122937904185108,6.360143637779736,33.855221259400494
8.350071669866876,43.40193661738753,5.3347996988897695,8.30267842003489,55.16879678064617,33.2887666524113
77.71469159274368,8.860042967961723,45.476434255266106,6.277740020355582,84.10961706161014,52.27844280860038
55.840424973580504,22.061195271121125,67.47863021674105,4.730685566291992,99.68492842814399,33.38284893338037
42.42220092469763,59.82252940637388,67.75316138836847,6.308443220565328,43.034317368907246,70.84971092600608
90.6354385094736,73.56631142391899,37.31226184223836,7.531903034028404,32.02987424967425,64.85849211457148
11.119748230615134,99.83475113929497,94.16919866580305,6.526576736013567,90.66532969519989,64.7515457471746
49.262510429085914,93.31133313435576,16.7357032236781,7.8703341788717935,19.124212907612137,47.33268813090963
1.1353644767419069,64.25651995351916,50.03594462155606,6.106420932608987,61.542891503292665,56.97783366480401
46.86606419941263,42.1248053294072,69.08839765508228,7.356348634968133,40.57144241809477,61.705245222529356
5.630327568183735,63.617736470823274,69.71358058918092,5.338889121842886,4.108236495555529,39.62803059065165
11.881791626807193,78.56516180802319,64.86389567688155,7.872162464902306,34.72884743056978,52.75521921435042
11.752624677710488,11.833619092338733,27.528821345186017,6.955631859658617,26.52285225026746,38.86026160395531
64.92103021160635,40.99048896962883,15.620656868662197,5.418289748459703,68.60911539434869,48.00436552848733
74.60448792654233,83.98022856356172,63.594032682671084,5.813600280740133,94.87904976919181,62.28650083503946
58.336876509715964,38.3832951933044,59.930211613943776,7.868739188618246,26.804718737863777,49.89016082071198
96.21725484745419,57.18722712271865,17.935601028924097,6.671705560476843,81.14659391516817,61.51671348854511
37.48705795237041,58.77693608621982,70.51391455705634,5.4721414817688245,5.535981693840952,47.36273348813689
28.571208628186074,18.447625313363936,45.51719917336564,8.852720356666339,53.81210100398132,38.2385592421886
86.85991281894603,36.22354416522884,66.7760591603153,7.718062589175996,7.055006370989458,50.31865924458702
22.359583851945263,33.451128874193216,83.73670797701507,8.807106746429083,93.40329911306394,31.94521258595996
96.32225394406113,2.6196708532064794,16.972842857692317,6.421972704121544,76.63512805573902,52.46811229295764
1.2154474689816341,2.4191763891355245,1.9144867996836679,6.6379515331127426,65.79499112045923,34.60242197532082
96.98788267076391,83.16970436757735,77.91025863957867,8.540798472832586,82.38963816246643,61.150255862951646
4.315991195057611,27.30708099728124,60.96974251526159,6.862722031104231,64.75197955701631,51.34443974459816
89.11431136980711,51.80787662388154,69.96395696221217,7.682755103575502,96.89443971742911,53.35657524845474
52.77011090862999,29.872557358877305,83.81549749886426,5.634777948729885,71.39579478647715,58.48866297189171
99.29647961193004,94.06792451153404,80.28109348245005,6.510269109161882,92.46586095822468,77.74170061966436
7.379656473539886,25.929675886577375,96.09201469288247,5.055524396146598,51.713189201063805,52.24111568742198
55.38542844013208,42.96568127389351,53.59350788521182,5.426910161446328,11.706441298186265,46.317037420590516
96.9302535619099,87.27302504846018,48.84956326599054,4.50424536870434,52.81777214230171,68.21322035404162
52.30978441701488,84.19335667918087,40.18871998907301,4.676692732418971,12.68728280630933,44.20761431653344
62.93986381352625,18.610141784627732,15.369104284420454,8.897777204296183,59.249347917640506,36.81278053496494
69.57486889846172,80.26433097957104,57.26072328820224,5.590591628115431,48.24930605276629,73.94618175558028
45.454106476777326,45.81868867378927,27.70125243259788,7.484898192768009,62.25753978327817,51.20558700083827
62.75580800840635,48.29688720853552,92.13075122129754,8.275948644598252,1.0046981054831594,45.17046080244976
58.43143119231002,13.347997241594378,58.31908042770976,6.977972066564539,19.484049165536412,51.65440075896898
90.11580104909889,8.060151375712465,59.284018050811014,5.189150250377803,49.13304319121309,59.61553520155032
4.5446380341457875,72.79393069737652,35.492466087701004,7.776523968012748,95.05035615891349,33.401005011382054
28.096318959223034,49.646115235529976,5.198935197770749,7.201131345448124,38.360904035515844,47.57432402588901
95.04114840765587,43.68507026151796,3.174376537298862,7.790627652063188,42.43720260536347,54.05108057051011
89.02637838909163,72.95082286523967,42.33351441531975,7.963859802856892,71.46960890066222,59.12457947086136
45.56567527857129,76.55128989911097,8.456537809723786,8.889346654581352,60.3792757286118,43.114695424181605
62.013259780153675,15.890816766935355,60.68469555401391,7.081034760120195,29.892615009833325,56.56834510345052
27.738118298113267,61.02251494776413,88.09730056396575,6.037385007107709,41.08163955674278,69.77464254622346
18.81211597237613,13.535408227768553,88.29148165187222,7.418090506051067,21.769979885723245,45.95775341732819
46.36984049399822,75.13750860290457,65.90454101322324,4.807983191591817,96.60214591302085,43.620713277097515
35.33522280260528,65.69551562671396,21.1231831472931,8.538287932447139,13.063438155735973,32.16149700188995
58.365611185087204,95.6614621083458,86.29968313588721,5.0372145510218855,37.18367845664194,69.79988054112277
7.773463696498483,6.895801635642118,88.60934353132082,5.975292770486182,2.583897222001119,39.11719921971119
97.43948076661665,5.705472115125431,19.66535849529587,8.170854212817543,22.17794919335464,38.38555808825272
98.62107444796028,28.218707469320016,73.74260857706773,7.187905702488203,78.04711383801549,64.68365899749861
69.81617140197451,26.170568373590598,28.651954892712293,6.27135984124849,20.117523228887947,52.45875789926722
53.60963663441204,24.697879907199983,80.26403123529296,6.630460467187596,8.00634025289656,54.747368466962634
30.952761628632775,90.62545805210367,99.72378999036027,8.345463269409812,47.44531798445233,66.8817383010658
81.37950197069486,24.95461998495061,3.0026005329392813,6.030019737269514,0.9969234734518495,40.174902026515575
68.47311725538793,27.1949726128631,89.73658657909318,8.41342358165477,8.476615442633317,43.67794478445581
16.26169393448913,75.93982624179637,62.26305335986581,4.896604939395112,80.76258695629751,44.11846944215154
91.09271844938425,44.973984245054,97.33826191648211,7.995592967438839,77.14733448596064,62.35810980729084
82.2537242923169,77.67105569551812,46.50095175264276,8.313964348746314,91.5138820404896,48.538944183273685
94.9799913291924,6.536615756438524,84.73879305713737,5.318179437768024,85.45154359107495,53.01857029926187
72.571950838836,48.75711936733843,6.239406859827723,6.436559395674902,68.3175563239818,58.14646624941813
61.34151959357899,3.3613600183282633,33.527905007829574,5.24474898598645,5.233285730066283,30.83610762181807
41.82430362906189,6.265320345535452,6.701653775120997,7.679718580473979,78.28486179866574,29.61713997028133
93.27284833540132,90.64374533444109,97.53431334790706,6.909064956277455,84.55108108405605,80.86449725024104
86.60638895004084,13.924537111759516,81.69739072718367,7.358955060187444,79.90821457719545,58.31224241078157
4.521867010618941,53.24206822752171,85.25474212459704,5.384191351302951,50.847903530802604,58.99644388976591
2.6366974497252005,41.10956026007065,93.79652314338942,5.452856379235888,23.290183864948165,48.383780423706376
37.64633668780496,34.73433262588427,8.510348611978536,4.686737964794578,84.53299756887267,26.229274092750956
81.0553330781833,89.98333456872724,38.55975925133334,5.9493039083807835,72.71628097401384,70.01924314344907
98.72761293149445,2.18233967754895,7.103488904400212,7.018850976001538,98.07611743888516,39.85349531175851
15.041689110352818,66.37896861755891,21.07931015500286,8.36070711298798,15.569259775593292,30.269432746493425
59.41307153521351,96.33944342135504,22.936577703767234,7.501173513564064,22.566458305205504,56.880779615810944
38.08908566310215,56.016818346184195,46.91072110475787,6.459283455298881,21.17981498815027,56.658679517105746
96.99143978146031,93.68224620330918,26.856216745364257,8.789040514773621,79.25397676213368,53.260660805622344
84.21189231357087,5.225787928602377,10.09781068177611,7.736603402591244,18.690729645011817,36.693848055925066
83.83287047111378,41.87933190741614,16.749108909410772,8.685743412881475,6.665982982330609,32.993564911230166
46.86931597949703,26.015779096205115,14.727556355209092,6.874145879724745,99.85608065856286,36.22811298149935
41.48195023376652,73.08209649807299,97.30767979122983,5.665069236569128,2.4817211445149145,57.481180141077985
27.340707193070624,98.12970904972467,75.92925069184736,4.7377200886412485,83.52440601588657,51.1031966708385
5.6375496650927115,25.65300624442478,96.7761465269562,7.767381831677327,36.53668415506528,49.186524161913
86.47223762550531,65.41746014740745,43.974048650790856,5.045863491024903,84.16154597578152,52.456283278301065
81.29010091300776,19.809763275974014,27.83684816626566,5.862488077223852,55.4620491211145,59.924647795185706
99.97176732861305,56.53302545716099,79.82931972091866,6.8961190854775385,90.16312294863602,69.69244354121025
99.66368370739053,46.39324866883362,32.62539180411468,7.039874645008865,92.61929864146266,55.97652648345716
55.543170560262745,97.2005329631537,29.93833737053483,7.202624386442112,0.9098181280775997,52.52564111613566
76.89874151805105,60.85272726964666,23.25059922078312,5.248148986573653,7.541217599278827,44.35239032538878
94.47657298824281,34.950637208681876,12.967897822423534,6.20881832169742,25.035872957085548,57.66322378417148
84.96473906774115,11.409578488793336,25.646306101676597,7.2773740220263505,66.93154163635016,52.41597486848421
24.734810174319765,15.124682873493455,35.53197484738877,8.86418489085203,88.8272196511506,20.770088168460926
45.05441353100935,22.53169299512351,67.39942081457303,7.774340119648599,45.994195129396275,54.27442252217666
12.915941515149498,25.0966661340298,6.256484221945158,8.651716906922811,60.697311627426544,26.550330348089307
95.40510272587224,85.06160578411378,21.050693966534297,7.929954262413797,18.849985279556115,55.03819643162168
60.617463445088006,56.12227882825249,80.90236402916764,7.162726360015802,80.49668338816853,63.386495296193814
22.864280550346272,52.33909113743665,14.692192358377076,5.36410516111355,96.73281113534698,29.777890455169334
67.17006844058567,11.476887186921747,34.26451465225215,7.5000854335163085,26.85989329145975,45.455828205850835
61.81282404578958,86.0139693349435,86.46589218581401,7.3052080468195815,49.48259516005463,81.11397656804266
35.81627180328405,72.28143032084837,15.492531114344265,7.211111267057699,8.61161105063738,43.69453954807077
11.355759219962902,6.766836190000158,8.27368356181899,6.704036405947083,55.91366564629684,42.50178389915679
67.15731955927996,70.78350972297687,48.45379950800108,6.87895471795174,50.27834418466806,75.78186634064987
52.03077009037933,54.353821734264606,30.24195112785364,6.004991372031468,14.44364841550776,50.79658931210018
77.23183917356393,8.172534574677826,56.34083644838541,6.836907116890364,44.2066213118075,64.92823499197898
52.01635011119934,45.830064152865646,80.38048904834751,5.389001575553152,33.410465208656326,59.7990676630409
85.21815003185401,48.469628713004695,13.714848815274316,8.123284788121696,52.18308753051893,53.963226731938015
55.190683877448556,16.577454016327575,58.0699084554285,5.335996296144185,58.565433542879916,52.69962265880675
56.093797153538624,94.56981470002823,50.550876038986395,4.882348304502599,0.8495578607209509,45.98777108947221
87.66536026583451,84.99753714806619,14.407878601319958,6.463107118607208,76.10059829495553,66.96030966841575
40.3482866212397,66.90223373291083,62.39984855289824,7.462383477777278,71.30142918617408,57.99620957707174
13.401522845064074,46.22955610006072,27.364041786077166,6.469725712200936,36.62863862065222,52.04131636924268
2.8782676313338973,41.17655415845085,48.78343185440125,5.745393593780888,5.2935935568818255,35.729654099348465
75.5137255673619,65.09734671509541,8.227232427706188,7.011770327506984,75.49325397850504,57.11551428174439
62.03095513534647,54.543186940690546,45.958405721362304,6.0615105093549,95.51751604781325,52.466303220782535
70.40797680992236,6.227310588188562,30.646346804282032,8.69790460556985,24.015159602201418,32.8490363718726
21.296416150891073,51.25026487703317,82.23812111853543,8.651903128216073,32.35246137370379,45.87259017935728
13.637147558676975,80.64036172328395,5.697872699736828,6.76067318987443,18.381288948181496,46.679500411966465
1.4544665667881929,45.923987759695805,41.860727491832996,5.975477973082164,57.693612334483966,52.200003366762154
35.058755880659696,5.195657755426842,45.8431424131438,7.817095862804876,15.484139464745494,31.814257485607207
58.991768685463306,78.6278199384033,72.50060762991187,4.6652082456738,35.619394346137945,59.98725472217185
39.22440450997323,20.13637821359744,57.428757509021096,6.63646052719643,69.70130139342629,55.29203694845661
43.747492202372904,25.862083488803876,66.72123371941811,6.013455274216501,56.01159830093484,62.62899489317099
90.41586944937484,16.47063534322959,77.7049285651756,8.642411482961496,38.64625643279352,54.39209070516195
34.82554670233004,33.02150648714976,86.22029736581888,4.554013622727071,42.02496018075419,50.63454009982429
51.39894891598108,75.6751505688635,31.38754967224705,6.987666940732571,56.21108826232295,66.96565714627266
78.3653012741143,51.93858595039374,53.802270536390296,7.832986114799817,0.5864727887161303,45.28187341805727
39.65427823212701,20.488127415071254,84.01080784391999,6.682580943858186,7.8509868453609855,51.640442243426605
62.20867002278735,87.78300781520409,98.94511309650565,4.884313635732248,88.12580677630116,59.95928656762335
86.23637087467452,87.95818549515292,88.95193110437631,8.876076255125561,7.787898909129076,56.9331604052389
94.9520623657642,87.05784250460069,37.14672626243768,6.83104694119244,70.68035962105051,74.49274665900423
14.707348092903793,23.87962113815393,19.516651721865042,7.263838099435551,92.00381641090526,29.758686280226932
92.65876251614944,45.12393441809881,48.93925374065887,5.564744022183783,27.06836043017311,61.08661774951698
49.21162930795382,98.49896561408751,74.16414518360422,6.675741382980617,37.04914370595142,78.88812765177524
